id,type,symbol,entry_date,exit_date,entry,exit,shares,pnl,return_pct,agg_pnl,bars,pnl_per_bar,stop
2273,long,STKS,2022-04-20,2022-04-22,10.2,9.95,6,-1.5,-2.45,13706.74,2,-0.75,
2274,long,EXPD,2022-03-23,2022-04-25,104.4,99.35,25,-126.25,-4.84,13580.49,22,-5.74,
2275,long,EXPD,2022-04-04,2022-04-25,100.08,99.35,1,-0.73,-0.73,13579.76,14,-0.05,
2276,long,EXPD,2022-04-05,2022-04-25,98.98,99.35,1,0.37,0.37,13580.13,13,0.03,
2277,long,EXPD,2022-04-14,2022-04-25,97.15,99.35,1,2.2,2.26,13582.33,6,0.37,
2278,long,INMD,2021-11-30,2022-04-26,77.78,27.5,1,-50.28,-64.64,13532.05,101,-0.5,
2279,long,EXPI,2022-03-21,2022-04-26,24.89,14.76,1,-10.13,-40.7,13521.92,25,-0.41,
2280,long,SMLR,2022-02-18,2022-04-26,73.06,46.32,2,-53.48,-36.6,13468.44,45,-1.19,
2281,long,MSFT,2022-04-25,2022-04-26,275.94,274.18,9,-15.84,-0.64,13452.6,1,-15.84,
2282,long,INMD,2021-11-30,2022-04-27,77.78,27.08,1,-50.7,-65.18,13401.9,102,-0.5,
2283,long,INMD,2021-12-01,2022-04-27,73.74,27.08,1,-46.66,-63.28,13355.24,101,-0.46,
2284,long,VALE,2022-04-26,2022-04-27,15.77,16.25,1,0.48,3.04,13355.72,1,0.48,
2285,long,SMLR,2022-02-18,2022-04-28,73.06,46.22,2,-53.68,-36.74,13302.04,47,-1.14,
2286,long,VALE,2022-04-26,2022-04-28,15.77,16.68,171,155.61,5.77,13457.65,2,77.81,
2287,long,ASML,2022-04-28,2022-04-29,580.03,575.68,4,-17.4,-0.75,13440.25,1,-17.4,
2288,long,META,2022-04-14,2022-04-29,212.5,206.19,13,-82.03,-2.97,13358.22,10,-8.2,
2289,long,META,2022-04-21,2022-04-29,194.28,206.19,1,11.91,6.13,13370.13,6,1.99,
2290,long,META,2022-04-28,2022-04-29,200.71,206.19,1,5.48,2.73,13375.61,1,5.48,
2291,long,STKS,2022-04-20,2022-05-02,10.2,9.38,8,-6.56,-8.04,13369.05,8,-0.82,
2292,long,AMAT,2022-04-11,2022-05-03,117.6,113.08,23,-103.96,-3.84,13265.09,15,-6.93,
2293,long,AMAT,2022-04-13,2022-05-03,116.31,113.08,1,-3.23,-2.78,13261.86,13,-0.25,
2294,long,RVLV,2022-04-29,2022-05-03,44.01,43.42,60,-35.4,-1.34,13226.46,2,-17.7,
2295,long,RVLV,2022-05-02,2022-05-03,42.73,43.42,3,2.07,1.61,13228.53,1,2.07,
2296,long,STKS,2022-04-20,2022-05-03,10.2,9.34,1,-0.86,-8.43,13227.67,9,-0.1,
2297,long,EXPI,2022-03-21,2022-05-03,24.89,14.54,8,-82.8,-41.58,13144.87,30,-2.76,
2298,long,SMLR,2022-02-18,2022-05-03,73.06,38.42,1,-34.64,-47.41,13110.23,50,-0.69,
2299,long,STKS,2022-04-20,2022-05-04,10.2,9.27,4,-3.72,-9.12,13106.51,10,-0.37,
2300,long,INMD,2021-12-01,2022-05-04,73.74,26.31,1,-47.43,-64.32,13059.08,106,-0.45,
2301,long,INMD,2021-12-02,2022-05-04,71.07,26.31,3,-134.28,-62.98,12924.8,105,-1.28,
2302,long,INMD,2021-12-06,2022-05-04,67.33,26.31,0,0.0,-60.92,12924.8,103,0.0,
2303,long,EXPI,2022-03-21,2022-05-04,24.89,15.51,11,-103.18,-37.69,12821.62,31,-3.33,
2304,long,VALE,2022-05-03,2022-05-04,16.66,16.27,167,-65.13,-2.34,12756.49,1,-65.13,
2305,long,MSB,2022-04-29,2022-05-04,23.85,23.83,6,-0.12,-0.08,12756.37,3,-0.04,
2306,long,ASML,2022-05-03,2022-05-05,569.23,571.33,4,8.4,0.37,12764.77,2,4.2,
2307,long,INMD,2021-12-06,2022-05-05,67.33,25.76,1,-41.57,-61.74,12723.2,104,-0.4,
2308,long,INMD,2021-12-07,2022-05-05,73.35,25.76,1,-47.59,-64.88,12675.61,103,-0.46,
2309,long,INMD,2021-12-10,2022-05-05,70.1,25.76,1,-44.34,-63.25,12631.27,100,-0.44,
2310,long,EXPI,2022-03-21,2022-05-05,24.89,15.37,9,-85.68,-38.25,12545.59,32,-2.68,
2311,long,MSB,2022-04-29,2022-05-05,23.85,23.63,2,-0.44,-0.92,12545.15,4,-0.11,
2312,long,STKS,2022-04-20,2022-05-06,10.2,9.38,1,-0.82,-8.04,12544.33,12,-0.07,
2313,long,EXPI,2022-03-21,2022-05-06,24.89,15.34,1,-9.55,-38.37,12534.78,33,-0.29,
2314,long,SMLR,2022-02-18,2022-05-06,73.06,31.76,1,-41.3,-56.53,12493.48,53,-0.78,
2315,long,VALE,2022-05-05,2022-05-06,16.11,15.7,3,-1.23,-2.55,12492.25,1,-1.23,
2316,long,MSB,2022-04-29,2022-05-06,23.85,23.22,104,-65.52,-2.64,12426.73,5,-13.1,
2317,long,MSB,2022-05-02,2022-05-06,22.76,23.22,2,0.92,2.02,12427.65,4,0.23,
2318,long,MSB,2022-05-03,2022-05-06,23.16,23.22,6,0.36,0.26,12428.01,3,0.12,
2319,long,STKS,2022-04-20,2022-05-09,10.2,8.96,16,-19.84,-12.16,12408.17,13,-1.53,
2320,long,RVLV,2022-05-04,2022-05-10,35.76,31.51,1,-4.25,-11.88,12403.92,4,-1.06,
2321,long,STKS,2022-04-20,2022-05-10,10.2,8.99,6,-7.26,-11.86,12396.66,14,-0.52,
2322,long,VALE,2022-05-05,2022-05-10,16.11,14.78,3,-3.99,-8.26,12392.67,3,-1.33,
2323,long,RVLV,2022-05-04,2022-05-11,35.76,29.92,1,-5.84,-16.33,12386.83,5,-1.17,
2324,long,INMD,2021-12-10,2022-05-11,70.1,22.23,1,-47.87,-68.29,12338.96,104,-0.46,
2325,long,INMD,2021-12-15,2022-05-11,65.9,22.23,1,-43.67,-66.27,12295.29,101,-0.43,
2326,long,INMD,2021-12-17,2022-05-11,64.69,22.23,1,-42.46,-65.64,12252.83,99,-0.43,
2327,long,INMD,2021-12-31,2022-05-11,70.6,22.23,1,-48.37,-68.51,12204.46,90,-0.54,
2328,long,INMD,2022-01-04,2022-05-11,63.81,22.23,1,-41.58,-65.16,12162.88,88,-0.47,
2329,long,SMLR,2022-02-18,2022-05-12,73.06,28.6,3,-133.38,-60.85,12029.5,57,-2.34,
2330,long,VALE,2022-05-05,2022-05-12,16.11,14.93,13,-15.34,-7.32,12014.16,5,-3.07,
2331,long,INMD,2022-01-04,2022-05-13,63.81,23.78,2,-80.06,-62.73,11934.1,90,-0.89,
2332,long,EXPI,2022-03-21,2022-05-13,24.89,14.07,14,-151.48,-43.47,11782.62,38,-3.99,
2333,long,ASML,2022-05-06,2022-05-16,553.36,534.49,4,-75.48,-3.41,11707.14,6,-12.58,
2334,long,INMD,2022-01-04,2022-05-16,63.81,23.68,1,-40.13,-62.89,11667.01,91,-0.44,
2335,long,INMD,2022-01-05,2022-05-16,60.28,23.68,2,-73.2,-60.72,11593.81,90,-0.81,
2336,long,INMD,2022-01-06,2022-05-16,57.85,23.68,2,-68.34,-59.07,11525.47,89,-0.77,
2337,long,INMD,2022-01-10,2022-05-16,52.99,23.68,1,-29.31,-55.31,11496.16,87,-0.34,
2338,long,EXPI,2022-03-21,2022-05-16,24.89,13.94,6,-65.7,-43.99,11430.46,39,-1.68,
2339,long,SMLR,2022-02-18,2022-05-17,73.06,30.56,4,-170.0,-58.17,11260.46,60,-2.83,
2340,long,VALE,2022-05-05,2022-05-17,16.11,16.15,145,5.8,0.25,11266.26,8,0.73,
2341,long,VALE,2022-05-09,2022-05-17,15.0,16.15,1,1.15,7.67,11267.41,6,0.19,
2342,long,VALE,2022-05-11,2022-05-17,15.41,16.15,3,2.22,4.8,11269.63,4,0.56,
2343,long,VALE,2022-05-13,2022-05-17,15.36,16.15,6,4.74,5.14,11274.37,2,2.37,
2344,long,VALE,2022-05-16,2022-05-17,15.82,16.15,3,0.99,2.09,11275.36,1,0.99,
2345,long,ASML,2022-05-17,2022-05-18,556.11,539.85,4,-65.04,-2.92,11210.32,1,-65.04,
2346,long,STKS,2022-04-20,2022-05-18,10.2,8.74,4,-5.84,-14.31,11204.48,20,-0.29,
2347,long,EXPI,2022-03-21,2022-05-18,24.89,13.66,3,-33.69,-45.12,11170.79,41,-0.82,
2348,long,STKS,2022-04-20,2022-05-19,10.2,8.64,5,-7.8,-15.29,11162.99,21,-0.37,
2349,long,INMD,2022-01-10,2022-05-19,52.99,23.94,2,-58.1,-54.82,11104.89,90,-0.65,
2350,long,INMD,2022-01-12,2022-05-19,57.57,23.94,0,0.0,-58.42,11104.89,88,0.0,
2351,long,INMD,2022-01-12,2022-05-20,57.57,23.28,1,-34.29,-59.56,11070.6,89,-0.39,
2352,long,INMD,2022-01-14,2022-05-20,50.9,23.28,0,0.0,-54.26,11070.6,87,0.0,
2353,long,EXPI,2022-03-21,2022-05-20,24.89,14.13,9,-96.84,-43.23,10973.76,43,-2.25,
2354,long,RVLV,2022-05-04,2022-05-23,35.76,27.08,1,-8.68,-24.27,10965.08,13,-0.67,
2355,long,EXPI,2022-03-21,2022-05-23,24.89,13.65,46,-517.04,-45.16,10448.04,44,-11.75,
2356,long,EXPI,2022-03-22,2022-05-23,25.2,13.65,1,-11.55,-45.83,10436.49,43,-0.27,
2357,long,EXPI,2022-03-25,2022-05-23,22.74,13.65,5,-45.45,-39.97,10391.04,40,-1.14,
2358,long,EXPI,2022-03-28,2022-05-23,21.77,13.65,7,-56.84,-37.3,10334.2,39,-1.46,
2359,long,EXPI,2022-03-31,2022-05-23,21.8,13.65,5,-40.75,-37.39,10293.45,36,-1.13,
2360,long,EXPI,2022-04-01,2022-05-23,20.74,13.65,4,-28.36,-34.19,10265.09,35,-0.81,
2361,long,EXPI,2022-04-04,2022-05-23,21.52,13.65,4,-31.48,-36.57,10233.61,34,-0.93,
2362,long,EXPI,2022-04-06,2022-05-23,18.89,13.65,9,-47.16,-27.74,10186.45,32,-1.47,
2363,long,EXPI,2022-04-07,2022-05-23,18.03,13.65,8,-35.04,-24.29,10151.41,31,-1.13,
2364,long,EXPI,2022-04-08,2022-05-23,16.77,13.65,10,-31.2,-18.6,10120.21,30,-1.04,
2365,long,EXPI,2022-04-11,2022-05-23,16.87,13.65,4,-12.88,-19.09,10107.33,29,-0.44,
2366,long,EXPI,2022-04-13,2022-05-23,16.88,13.65,3,-9.69,-19.14,10097.64,27,-0.36,
2367,long,EXPI,2022-04-18,2022-05-23,15.91,13.65,3,-6.78,-14.2,10090.86,25,-0.27,
2368,long,EXPI,2022-04-19,2022-05-23,16.33,13.65,3,-8.04,-16.41,10082.82,24,-0.34,
2369,long,EXPI,2022-04-22,2022-05-23,15.34,13.65,5,-8.45,-11.02,10074.37,21,-0.4,
2370,long,EXPI,2022-04-25,2022-05-23,15.0,13.65,4,-5.4,-9.0,10068.97,20,-0.27,
2371,long,EXPI,2022-04-27,2022-05-23,14.68,13.65,2,-2.06,-7.02,10066.91,18,-0.11,
2372,long,EXPI,2022-04-28,2022-05-23,14.01,13.65,2,-0.72,-2.57,10066.19,17,-0.04,
2373,long,EXPI,2022-04-29,2022-05-23,13.81,13.65,11,-1.76,-1.16,10064.43,16,-0.11,
2374,long,EXPI,2022-05-02,2022-05-23,13.74,13.65,2,-0.18,-0.66,10064.25,15,-0.01,
2375,long,EXPI,2022-05-10,2022-05-23,13.29,13.65,4,1.44,2.71,10065.69,9,0.16,
2376,long,EXPI,2022-05-11,2022-05-23,12.59,13.65,6,6.36,8.42,10072.05,8,0.8,
2377,long,EXPI,2022-05-12,2022-05-23,12.68,13.65,10,9.7,7.65,10081.75,7,1.39,
2378,long,EXPI,2022-05-17,2022-05-23,13.88,13.65,8,-1.84,-1.66,10079.91,4,-0.46,
2379,long,EXPI,2022-05-19,2022-05-23,13.81,13.65,2,-0.32,-1.16,10079.59,2,-0.16,
2380,long,SMLR,2022-02-18,2022-05-23,73.06,29.07,1,-43.99,-60.21,10035.6,64,-0.69,
2381,long,INMD,2022-01-14,2022-05-24,50.9,22.45,1,-28.45,-55.89,10007.15,89,-0.32,
2382,long,SMLR,2022-02-18,2022-05-24,73.06,28.87,1,-44.19,-60.48,9962.96,65,-0.68,
2383,long,MSFT,2022-05-16,2022-05-24,260.8,257.41,9,-30.51,-1.3,9932.45,6,-5.09,
2384,long,SMLR,2022-02-18,2022-05-25,73.06,28.61,2,-88.9,-60.84,9843.55,66,-1.35,
2385,long,RVLV,2022-05-04,2022-05-26,35.76,28.69,4,-28.28,-19.77,9815.27,16,-1.77,
2386,long,STKS,2022-04-20,2022-05-26,10.2,8.91,6,-7.74,-12.65,9807.53,26,-0.3,
2387,long,EXPI,2022-05-24,2022-05-26,12.93,13.7,4,3.08,5.96,9810.61,2,1.54,
2388,long,ULTA,2022-05-23,2022-05-26,343.78,373.42,6,177.84,8.62,9988.45,3,59.28,
2389,long,RVLV,2022-05-04,2022-05-27,35.76,29.83,3,-17.79,-16.58,9970.66,17,-1.05,
2390,long,INMD,2022-01-14,2022-05-27,50.9,27.0,1,-23.9,-46.95,9946.76,92,-0.26,
2391,long,INMD,2022-01-18,2022-05-27,48.5,27.0,1,-21.5,-44.33,9925.26,91,-0.24,
2392,long,INMD,2022-01-19,2022-05-27,46.61,27.0,2,-39.22,-42.07,9886.04,90,-0.44,
2393,long,INMD,2022-01-20,2022-05-27,46.49,27.0,1,-19.49,-41.92,9866.55,89,-0.22,
2394,long,LULU,2022-05-18,2022-05-27,282.18,293.19,1,11.01,3.9,9877.56,7,1.57,
2395,long,STKS,2022-04-20,2022-05-31,10.2,9.15,4,-4.2,-10.29,9873.36,28,-0.15,
2396,long,EXPI,2022-05-24,2022-05-31,12.93,14.19,5,6.3,9.74,9879.66,4,1.58,
2397,long,SMLR,2022-02-18,2022-05-31,73.06,28.98,2,-88.16,-60.33,9791.5,69,-1.28,
2398,long,INMD,2022-01-20,2022-06-01,46.49,26.22,2,-40.54,-43.6,9750.96,91,-0.45,
2399,long,INMD,2022-01-24,2022-06-01,41.98,26.22,1,-15.76,-37.54,9735.2,89,-0.18,
2400,long,STKS,2022-04-20,2022-06-02,10.2,9.12,4,-4.32,-10.59,9730.88,30,-0.14,
2401,long,SMLR,2022-02-18,2022-06-02,73.06,28.94,1,-44.12,-60.39,9686.76,71,-0.62,
2402,long,SMLR,2022-02-23,2022-06-02,70.54,28.94,1,-41.6,-58.97,9645.16,69,-0.6,
2403,long,SMLR,2022-03-01,2022-06-02,54.67,28.94,1,-25.73,-47.06,9619.43,65,-0.4,
2404,long,SMLR,2022-03-02,2022-06-02,49.22,28.94,0,0.0,-41.2,9619.43,64,0.0,
2405,long,RVLV,2022-05-04,2022-06-03,35.76,30.62,3,-15.42,-14.37,9604.01,21,-0.73,
2406,long,EXPI,2022-05-24,2022-06-03,12.93,14.54,8,12.88,12.45,9616.89,7,1.84,
2407,long,RVLV,2022-05-04,2022-06-06,35.76,31.78,2,-7.96,-11.13,9608.93,22,-0.36,
2408,long,SMLR,2022-03-02,2022-06-06,49.22,28.74,2,-40.96,-41.61,9567.97,66,-0.62,
2409,long,RVLV,2022-05-04,2022-06-07,35.76,31.56,1,-4.2,-11.74,9563.77,23,-0.18,
2410,long,STKS,2022-04-20,2022-06-07,10.2,9.2,219,-219.0,-9.8,9344.77,33,-6.64,
2411,long,STKS,2022-04-26,2022-06-07,9.59,9.2,1,-0.39,-4.07,9344.38,29,-0.01,
2412,long,STKS,2022-04-27,2022-06-07,9.32,9.2,9,-1.08,-1.29,9343.3,28,-0.04,
2413,long,STKS,2022-04-28,2022-06-07,9.34,9.2,1,-0.14,-1.5,9343.16,27,-0.01,
2414,long,STKS,2022-04-29,2022-06-07,9.25,9.2,5,-0.25,-0.54,9342.91,26,-0.01,
2415,long,STKS,2022-05-05,2022-06-07,9.19,9.2,6,0.06,0.11,9342.97,22,0.0,
2416,long,STKS,2022-05-11,2022-06-07,8.75,9.2,3,1.35,5.14,9344.32,18,0.08,
2417,long,STKS,2022-05-13,2022-06-07,8.97,9.2,1,0.23,2.56,9344.55,16,0.01,
2418,long,STKS,2022-05-16,2022-06-07,8.56,9.2,9,5.76,7.48,9350.31,15,0.38,
2419,long,STKS,2022-05-17,2022-06-07,8.84,9.2,2,0.72,4.07,9351.03,14,0.05,
2420,long,STKS,2022-05-23,2022-06-07,8.42,9.2,9,7.02,9.26,9358.05,10,0.7,
2421,long,STKS,2022-05-25,2022-06-07,8.41,9.2,1,0.79,9.39,9358.84,8,0.1,
2422,long,STKS,2022-05-27,2022-06-07,9.18,9.2,7,0.14,0.22,9358.98,6,0.02,
2423,long,STKS,2022-06-01,2022-06-07,9.07,9.2,4,0.52,1.43,9359.5,4,0.13,
2424,long,STKS,2022-06-03,2022-06-07,9.05,9.2,6,0.9,1.66,9360.4,2,0.45,
2425,long,STKS,2022-06-06,2022-06-07,9.21,9.2,1,-0.01,-0.11,9360.39,1,-0.01,
2426,long,SMLR,2022-03-02,2022-06-08,49.22,30.92,6,-109.8,-37.18,9250.59,68,-1.61,
2427,long,MSFT,2022-06-07,2022-06-08,269.54,271.3,9,15.84,0.65,9266.43,1,15.84,
2428,long,RVLV,2022-05-04,2022-06-09,35.76,32.53,1,-3.23,-9.03,9263.2,25,-0.13,
2429,long,STKS,2022-06-08,2022-06-09,9.42,9.65,286,65.78,2.44,9328.98,1,65.78,
2430,long,LULU,2022-05-18,2022-06-09,282.18,305.79,7,165.27,8.37,9494.25,15,11.02,
2431,long,LULU,2022-05-26,2022-06-09,282.48,305.79,1,23.31,8.25,9517.56,9,2.59,
2432,long,LSTR,2022-06-09,2022-06-10,147.68,146.29,18,-25.02,-0.94,9492.54,1,-25.02,
2433,long,EXPD,2022-06-09,2022-06-10,102.85,99.88,25,-74.25,-2.89,9418.29,1,-74.25,
2434,long,SMLR,2022-03-02,2022-06-10,49.22,30.73,4,-73.96,-37.57,9344.33,70,-1.06,
2435,long,ASML,2022-06-10,2022-06-13,527.3,497.06,4,-120.96,-5.73,9223.37,1,-120.96,
2436,long,EXPI,2022-05-24,2022-06-13,12.93,12.7,1,-0.23,-1.78,9223.14,13,-0.02,
2437,long,RVLV,2022-05-04,2022-06-14,35.76,29.04,2,-13.44,-18.79,9209.7,28,-0.48,
2438,long,EXPI,2022-05-24,2022-06-14,12.93,12.46,152,-71.44,-3.63,9138.26,14,-5.1,
2439,long,EXPI,2022-05-25,2022-06-14,13.07,12.46,8,-4.88,-4.67,9133.38,13,-0.38,
2440,long,EXPI,2022-05-27,2022-06-14,14.32,12.46,9,-16.74,-12.99,9116.64,11,-1.52,
2441,long,EXPI,2022-06-01,2022-06-14,13.97,12.46,2,-3.02,-10.81,9113.62,9,-0.34,
2442,long,EXPI,2022-06-02,2022-06-14,14.48,12.46,2,-4.04,-13.95,9109.58,8,-0.51,
2443,long,EXPI,2022-06-06,2022-06-14,14.59,12.46,4,-8.52,-14.6,9101.06,6,-1.42,
2444,long,EXPI,2022-06-09,2022-06-14,14.38,12.46,2,-3.84,-13.35,9097.22,3,-1.28,
2445,long,EXPI,2022-06-10,2022-06-14,13.81,12.46,4,-5.4,-9.78,9091.82,2,-2.7,
2446,long,SMLR,2022-03-02,2022-06-14,49.22,28.82,1,-20.4,-41.45,9071.42,72,-0.28,
2447,long,SMLR,2022-03-03,2022-06-14,49.65,28.82,0,0.0,-41.95,9071.42,71,0.0,
2448,long,AMAT,2022-06-10,2022-06-15,104.06,97.44,24,-158.88,-6.36,8912.54,3,-52.96,
2449,long,RVLV,2022-05-04,2022-06-15,35.76,30.29,1,-5.47,-15.3,8907.07,29,-0.19,
2450,long,SMLR,2022-03-03,2022-06-15,49.65,30.42,2,-38.46,-38.73,8868.61,72,-0.53,
2451,long,ASML,2022-06-14,2022-06-16,491.54,474.77,4,-67.08,-3.41,8801.53,2,-33.54,
2452,long,INMD,2022-01-24,2022-06-16,41.98,21.6,1,-20.38,-48.55,8781.15,100,-0.2,
2453,long,INMD,2022-01-26,2022-06-16,44.53,21.6,1,-22.93,-51.49,8758.22,98,-0.23,
2454,long,INMD,2022-01-28,2022-06-16,42.98,21.6,0,0.0,-49.74,8758.22,96,0.0,
2455,long,SMLR,2022-03-03,2022-06-16,49.65,28.98,1,-20.67,-41.63,8737.55,73,-0.28,
2456,long,MSFT,2022-06-13,2022-06-16,245.28,245.22,9,-0.54,-0.02,8737.01,3,-0.18,
2457,long,INMD,2022-01-28,2022-06-17,42.98,22.34,3,-61.92,-48.02,8675.09,97,-0.64,
2458,long,INMD,2022-02-03,2022-06-17,47.5,22.34,2,-50.32,-52.97,8624.77,93,-0.54,
2459,long,INMD,2022-02-11,2022-06-17,49.25,22.34,1,-26.91,-54.64,8597.86,87,-0.31,
2460,long,INMD,2022-02-14,2022-06-17,46.33,22.34,4,-95.96,-51.78,8501.9,86,-1.12,
2461,long,INMD,2022-02-15,2022-06-17,47.2,22.34,1,-24.86,-52.67,8477.04,85,-0.29,
2462,long,INMD,2022-02-17,2022-06-17,44.24,22.34,2,-43.8,-49.5,8433.24,83,-0.53,
2463,long,INMD,2022-02-18,2022-06-17,42.4,22.34,4,-80.24,-47.31,8353.0,82,-0.98,
2464,long,INMD,2022-02-22,2022-06-17,41.59,22.34,1,-19.25,-46.29,8333.75,81,-0.24,
2465,long,INMD,2022-02-25,2022-06-17,42.46,22.34,2,-40.24,-47.39,8293.51,78,-0.52,
2466,long,INMD,2022-03-04,2022-06-17,39.71,22.34,2,-34.74,-43.74,8258.77,73,-0.48,
2467,long,INMD,2022-03-07,2022-06-17,37.12,22.34,3,-44.34,-39.82,8214.43,72,-0.62,
2468,long,INMD,2022-03-08,2022-06-17,36.53,22.34,2,-28.38,-38.84,8186.05,71,-0.4,
2469,long,INMD,2022-03-14,2022-06-17,35.93,22.34,2,-27.18,-37.82,8158.87,67,-0.41,
2470,long,INMD,2022-03-15,2022-06-17,34.07,22.34,4,-46.92,-34.43,8111.95,66,-0.71,
2471,long,INMD,2022-03-16,2022-06-17,36.51,22.34,2,-28.34,-38.81,8083.61,65,-0.44,
2472,long,INMD,2022-03-24,2022-06-17,39.3,22.34,2,-33.92,-43.16,8049.69,59,-0.57,
2473,long,INMD,2022-03-28,2022-06-17,37.72,22.34,3,-46.14,-40.77,8003.55,57,-0.81,
2474,long,INMD,2022-03-31,2022-06-17,37.85,22.34,1,-15.51,-40.98,7988.04,54,-0.29,
2475,long,INMD,2022-04-01,2022-06-17,37.61,22.34,1,-15.27,-40.6,7972.77,53,-0.29,
2476,long,INMD,2022-04-05,2022-06-17,36.51,22.34,2,-28.34,-38.81,7944.43,51,-0.56,
2477,long,INMD,2022-04-06,2022-06-17,34.94,22.34,2,-25.2,-36.06,7919.23,50,-0.5,
2478,long,INMD,2022-04-08,2022-06-17,34.77,22.34,1,-12.43,-35.75,7906.8,48,-0.26,
2479,long,INMD,2022-04-11,2022-06-17,32.75,22.34,1,-10.41,-31.79,7896.39,47,-0.22,
2480,long,INMD,2022-04-12,2022-06-17,32.74,22.34,5,-52.0,-31.77,7844.39,46,-1.13,
2481,long,INMD,2022-04-18,2022-06-17,29.72,22.34,3,-22.14,-24.83,7822.25,43,-0.51,
2482,long,INMD,2022-04-19,2022-06-17,30.54,22.34,1,-8.2,-26.85,7814.05,42,-0.2,
2483,long,INMD,2022-04-21,2022-06-17,29.75,22.34,1,-7.41,-24.91,7806.64,40,-0.19,
2484,long,INMD,2022-04-22,2022-06-17,28.18,22.34,3,-17.52,-20.72,7789.12,39,-0.45,
2485,long,INMD,2022-04-25,2022-06-17,27.93,22.34,1,-5.59,-20.01,7783.53,38,-0.15,
2486,long,INMD,2022-04-28,2022-06-17,25.62,22.34,6,-19.68,-12.8,7763.85,35,-0.56,
2487,long,INMD,2022-04-29,2022-06-17,26.16,22.34,3,-11.46,-14.6,7752.39,34,-0.34,
2488,long,INMD,2022-05-02,2022-06-17,24.78,22.34,1,-2.44,-9.85,7749.95,33,-0.07,
2489,long,INMD,2022-05-06,2022-06-17,23.94,22.34,4,-6.4,-6.68,7743.55,29,-0.22,
2490,long,INMD,2022-05-09,2022-06-17,22.82,22.34,1,-0.48,-2.1,7743.07,28,-0.02,
2491,long,INMD,2022-05-10,2022-06-17,22.55,22.34,4,-0.84,-0.93,7742.23,27,-0.03,
2492,long,INMD,2022-05-12,2022-06-17,21.69,22.34,5,3.25,3.0,7745.48,25,0.13,
2493,long,INMD,2022-05-17,2022-06-17,23.49,22.34,3,-3.45,-4.9,7742.03,22,-0.16,
2494,long,INMD,2022-05-23,2022-06-17,23.32,22.34,1,-0.98,-4.2,7741.05,18,-0.05,
2495,long,INMD,2022-05-26,2022-06-17,24.86,22.34,1,-2.52,-10.14,7738.53,15,-0.17,
2496,long,INMD,2022-05-31,2022-06-17,26.62,22.34,1,-4.28,-16.08,7734.25,13,-0.33,
2497,long,INMD,2022-06-02,2022-06-17,26.3,22.34,3,-11.88,-15.06,7722.37,11,-1.08,
2498,long,INMD,2022-06-03,2022-06-17,25.8,22.34,1,-3.46,-13.41,7718.91,10,-0.35,
2499,long,INMD,2022-06-06,2022-06-17,25.87,22.34,1,-3.53,-13.65,7715.38,9,-0.39,
2500,long,INMD,2022-06-07,2022-06-17,25.49,22.34,1,-3.15,-12.36,7712.23,8,-0.39,
2501,long,INMD,2022-06-08,2022-06-17,26.0,22.34,1,-3.66,-14.08,7708.57,7,-0.52,
2502,long,INMD,2022-06-10,2022-06-17,24.28,22.34,2,-3.88,-7.99,7704.69,5,-0.78,
2503,long,INMD,2022-06-13,2022-06-17,22.44,22.34,1,-0.1,-0.45,7704.59,4,-0.03,
2504,long,INMD,2022-06-14,2022-06-17,22.23,22.34,1,0.11,0.49,7704.7,3,0.04,
2505,long,INMD,2022-06-15,2022-06-17,22.55,22.34,4,-0.84,-0.93,7703.86,2,-0.42,
2506,long,RVLV,2022-05-04,2022-06-21,35.76,29.65,41,-250.51,-17.09,7453.35,32,-7.83,
2507,long,RVLV,2022-05-05,2022-06-21,34.94,29.65,12,-63.48,-15.14,7389.87,31,-2.05,
2508,long,RVLV,2022-05-06,2022-06-21,32.31,29.65,3,-7.98,-8.23,7381.89,30,-0.27,
2509,long,RVLV,2022-05-09,2022-06-21,31.85,29.65,1,-2.2,-6.91,7379.69,29,-0.08,
2510,long,RVLV,2022-05-12,2022-06-21,28.84,29.65,5,4.05,2.81,7383.74,26,0.16,
2511,long,RVLV,2022-05-16,2022-06-21,28.64,29.65,2,2.02,3.53,7385.76,24,0.08,
2512,long,RVLV,2022-05-17,2022-06-21,29.02,29.65,2,1.26,2.17,7387.02,23,0.05,
2513,long,RVLV,2022-05-19,2022-06-21,27.35,29.65,2,4.6,8.41,7391.62,21,0.22,
2514,long,RVLV,2022-05-24,2022-06-21,25.19,29.65,2,8.92,17.71,7400.54,18,0.5,
2515,long,RVLV,2022-05-25,2022-06-21,25.73,29.65,4,15.68,15.24,7416.22,17,0.92,
2516,long,RVLV,2022-05-31,2022-06-21,29.02,29.65,2,1.26,2.17,7417.48,14,0.09,
2517,long,RVLV,2022-06-02,2022-06-21,30.0,29.65,1,-0.35,-1.17,7417.13,12,-0.03,
2518,long,RVLV,2022-06-08,2022-06-21,32.63,29.65,1,-2.98,-9.13,7414.15,8,-0.37,
2519,long,RVLV,2022-06-10,2022-06-21,30.5,29.65,1,-0.85,-2.79,7413.3,6,-0.14,
2520,long,RVLV,2022-06-13,2022-06-21,28.48,29.65,1,1.17,4.11,7414.47,5,0.23,
2521,long,RVLV,2022-06-17,2022-06-21,27.88,29.65,3,5.31,6.35,7419.78,1,5.31,
